movie_title,release_year,genres,imdb_score,budget,gross,director_name,director_facebook_likes,num_critic_for_reviews,actor_3_name,actor_3_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_1_name,actor_1_facebook_likes,movie_facebook_likes,cast_total_facebook_likes,num_voted_users,world_population
Hum To Mohabbat Karega,2000,Action|Comedy|Romance|Thriller,2.8,39752620.436387606,48468407.52680933,Kundan Shah,4.0,1.0,Shakti Kapoor,72.0,Bobby Deol,89.0,Karisma Kapoor,353.0,10,613,275,6144444748.0
24 7: Twenty Four Seven,1997,Comedy|Drama|Romance|Sport,7.1,39752620.436387606,48468407.52680933,Shane Meadows,222.0,44.0,Karl Collins,20.0,Annette Badland,497.0,Bob Hoskins,5000.0,224,5535,2081,5896174827.0
Roadside Romeo,2008,Animation|Comedy|Family|Romance,5.3,39752620.436387606,55202.0,Jugal Hansraj,32.0,6.0,Javed Jaffrey,24.0,Sanjay Mishra,85.0,Saif Ali Khan,532.0,39,653,922,6801421733.0
The Last Five Years,2014,Comedy|Drama|Musical|Romance,5.9,39752620.436387606,137945.0,Richard LaGravenese,98.0,81.0,Charly Bivona,89.0,Jeremy Jordan,773.0,Anna Kendrick,10000.0,0,10869,6223,7317304568.0
Return of the Living Dead III,1993,Horror|Romance|Sci-Fi,5.9,2000000.0,48468407.52680933,Brian Yuzna,97.0,46.0,Sarah Douglas,163.0,Kent McCord,196.0,Melinda Clarke,787.0,810,1362,10182,5556732311.0
London,2005,Drama|Romance,6.6,14000.0,12667.0,Hunter Richards,11.0,34.0,Dane Cook,1000.0,Chris Evans,11000.0,Jason Statham,26000.0,0,39518,19336,6552787172.0
Circle,2015,Drama|Horror|Mystery|Sci-Fi|Thriller,6.0,39752620.436387606,48468407.52680933,Aaron Hann,0.0,29.0,Kaiwi Lyman-Mersereau,94.0,Michael McLafferty,152.0,Jordi Vilasuso,160.0,0,776,13279,7404251118.0
Eden Lake,2008,Horror|Thriller,6.8,39752620.436387606,5824.0,James Watkins,43.0,161.0,Lorraine Stanley,418.0,Jack O'Connell,698.0,Michael Fassbender,13000.0,0,14561,57811,6801421733.0
Vampire Killers,2009,Action|Comedy|Fantasy|Horror,5.2,39752620.436387606,48468407.52680933,Phil Claydon,6.0,107.0,Silvia Colloca,161.0,James Corden,480.0,MyAnna Buring,513.0,0,1593,17296,6885608628.0
Grave Encounters,2011,Horror,6.1,100000.0,48468407.52680933,Colin Minihan,6.0,116.0,Ashleigh Gryzko,103.0,Sean Rogerson,113.0,Mackenzie Gray,253.0,0,762,40380,7053988749.0
Stitches,2012,Comedy|Horror,5.7,39752620.436387606,48468407.52680933,Conor McMahon,5.0,98.0,Jemma Curran,47.0,Tommy Knight,94.0,Peter McQuinn,121.0,0,322,6585,7141430933.0
Nine Dead,2010,Crime|Drama|Horror|Mystery|Thriller,5.5,2000000.0,48468407.52680933,Chris Shadley,0.0,25.0,Marc Macaulay,107.0,William Lee Scott,167.0,Daniel Baldwin,413.0,0,1149,9280,6969894715.0
No Man's Land: The Rise of Reeker,2008,Horror|Thriller,4.9,2000000.0,48468407.52680933,Dave Payne,0.0,21.0,Robert Pine,332.0,Lew Temple,597.0,Mircea Monroe,633.0,153,2620,2701,6801421733.0
The Torture Chamber of Dr. Sadism,1967,Horror|Mystery,6.0,39752620.436387606,48468407.52680933,Harald Reinl,2.0,38.0,Karin Dor,51.0,Lex Barker,57.0,Christopher Lee,16000.0,200,16110,952,3468395137.0
The Walking Deceased,2015,Comedy|Horror,3.4,1250000.0,48468407.52680933,Scott Dow,6.0,23.0,Dave Sheridan,233.0,Wray Crawford,418.0,Trenton Rostedt,680.0,0,1425,2348,7404251118.0
The Curse of Downers Grove,2015,Drama|Horror|Mystery|Thriller,4.5,2000000.0,48468407.52680933,Derick Martini,20000.0,32.0,Tom Arnold,618.0,Bella Heathcote,860.0,Kevin Zegers,2000.0,0,4968,1040,7404251118.0
Submarine,2010,Comedy|Drama|Romance,7.3,39752620.436387606,466702.0,Richard Ayoade,0.0,249.0,Sally Hawkins,594.0,Paddy Considine,680.0,Craig Roberts,920.0,17000,3275,65877,6969894715.0
The Last Exorcism,2010,Drama|Horror|Thriller,5.6,1800000.0,40990055.0,Daniel Stamm,13.0,311.0,Patrick Fabian,308.0,Ashley Bell,400.0,Caleb Landry Jones,463.0,0,1958,41509,6969894715.0
El crimen del padre Amaro,2002,Drama|Romance,6.8,1800000.0,5709616.0,Carlos Carrera,12.0,85.0,Pedro Armendáriz Jr.,67.0,Ana Claudia Talancón,163.0,Damián Alcázar,201.0,544,546,11088,6308284566.0
Vaalu,2015,Comedy|Romance,5.1,150000000.0,48468407.52680933,Vijay Chandar,0.0,3.0,Brahmanandam,61.0,T.R. Silambarasan,77.0,Hansika Motwani,141.0,82,349,563,7404251118.0
Ed and His Dead Mother,1993,Comedy|Horror,6.1,1800000.0,48468407.52680933,Jonathan Wacks,0.0,13.0,Jon Gries,482.0,Gary Farmer,580.0,Steve Buscemi,12000.0,266,14620,1435,5556732311.0
Sublime,2007,Horror|Thriller,5.3,1800000.0,48468407.52680933,Tony Krantz,15.0,53.0,Cas Anvar,491.0,Tom Cavanagh,642.0,George Newbern,647.0,368,2439,6267,6717583637.0
A Beginner's Guide to Snuff,2016,Comedy|Horror|Thriller,8.7,39752620.436387606,48468407.52680933,Mitchell Altieri,9.0,140.1942719807731,Bree Williamson,165.0,Luke Edwards,258.0,Kimberley Crossman,467.0,8,1270,13,7490956237.0
May,2002,Drama|Horror,6.7,500000.0,145540.0,Lucky McKee,75.0,114.0,Nora Zehetner,446.0,Will Estes,461.0,James Duval,701.0,0,2489,26773,6308284566.0
Living Dark: The Story of Ted the Caver,2013,Horror,6.3,1750000.0,48468407.52680933,David Hunt,0.0,1.0,Circus-Szalewski,11.0,Chris Cleveland,42.0,Matthew Alan,86.0,73,139,28,7229458453.0
I Spit on Your Grave,2010,Horror|Thriller,6.3,2000000.0,92401.0,Steven R. Monroe,68.0,225.0,Daniel Franzese,374.0,Chad Lindberg,445.0,Sarah Butler,635.0,17000,2423,56402,6969894715.0
"Happy, Texas",1999,Comedy|Crime|Romance,6.3,1700000.0,1943649.0,Mark Illsley,3.0,77.0,Jeremy Northam,327.0,Illeana Douglas,347.0,Ally Walker,349.0,374,2095,8697,6062415429.0
My Summer of Love,2004,Drama|Romance,6.8,1700000.0,992238.0,Pawel Pawlikowski,84.0,124.0,Dean Andrews,34.0,Natalie Press,46.0,Paddy Considine,680.0,869,763,16349,6471033757.0
The Lunchbox,2013,Drama|Romance,7.8,1000000.0,4231500.0,Ritesh Batra,25.0,195.0,Lillete Dubey,73.0,Nimrat Kaur,85.0,Nawazuddin Siddiqui,638.0,16000,822,30479,7229458453.0
Yes,2004,Drama|Romance,6.9,1000000.0,396035.0,Sally Potter,87.0,76.0,Stephanie Leonidas,420.0,Joan Allen,805.0,Shirley Henderson,887.0,305,2721,2725,6471033757.0
Caramel,2007,Comedy|Drama|Romance,7.2,1300000.0,1060591.0,Nadine Labaki,0.0,109.0,Nadine Labaki,0.0,Adel Karam,4.0,Yasmine Al Massri,227.0,0,231,9750,6717583637.0
Out of the Dark,2014,Horror|Thriller,4.7,39752620.436387606,48468407.52680933,Lluís Quílez,0.0,40.0,Alejandro Furth,2.0,Pixie Davies,51.0,Stephen Rea,327.0,844,380,2621,7317304568.0
The Bubble,2006,Comedy|Drama|Romance,7.3,1500000.0,155972.0,Eytan Fox,21.0,51.0,Yousef 'Joe' Sweid,27.0,Lior Ashkenazi,30.0,Ohad Knoller,53.0,0,137,4702,6635162568.0
Dil Jo Bhi Kahey...,2005,Romance,5.1,70000000.0,129319.0,Romesh Sharma,0.0,4.0,Bhoomika Chawla,45.0,Revathy,96.0,Annabelle Wallis,421.0,9,622,257,6552787172.0
Mississippi Mermaid,1969,Crime|Drama|Romance,7.2,1600000.0,26893.0,François Truffaut,0.0,35.0,Michel Bouquet,21.0,Jean-Paul Belmondo,710.0,Catherine Deneuve,963.0,278,1694,4391,3614592846.0
Cabin Fever,2016,Horror,3.7,39752620.436387606,48468407.52680933,Travis Zariwny,4.0,68.0,Samuel Davis,114.0,Gage Golightly,253.0,Dustin Ingram,427.0,2000,992,3313,7490956237.0
Waitress,2007,Comedy|Drama|Romance,7.1,2000000.0,19067631.0,Adrienne Shelly,191.0,173.0,Eddie Jemison,336.0,Cheryl Hines,541.0,Lew Temple,597.0,0,1981,37714,6717583637.0
Kissing Jessica Stein,2001,Comedy|Drama|Romance,6.7,1000000.0,7022940.0,Charles Herman-Wurmfeld,0.0,110.0,Brian Stepanek,117.0,Jennifer Westfeldt,321.0,Scott Cohen,378.0,682,1173,14018,6226487141.0
Exotica,1994,Drama|Mystery|Romance,7.2,2000000.0,5132222.0,Atom Egoyan,460.0,53.0,Sarah Polley,900.0,Mia Kirshner,971.0,Bruce Greenwood,991.0,619,2990,14112,5642156981.0
Buffalo '66,1998,Comedy|Crime|Drama|Romance,7.5,1500000.0,2365931.0,Vincent Gallo,787.0,106.0,Jan-Michael Vincent,642.0,Vincent Gallo,787.0,Anjelica Huston,1000.0,0,4762,36657,5979851049.0
Insidious,2010,Fantasy|Horror|Mystery|Thriller,6.8,1500000.0,53991137.0,James Wan,0.0,445.0,Philip Friedman,588.0,Barbara Hershey,618.0,Lin Shaye,852.0,60000,3030,202800,6969894715.0
The To Do List,2013,Comedy|Romance,5.8,1500000.0,3447339.0,Maggie Carey,38.0,97.0,Scott Porter,690.0,Alia Shawkat,727.0,Donald Glover,801.0,0,2667,29517,7229458453.0
Snow Angels,2007,Drama|Romance,6.9,39752620.436387606,402820.0,David Gordon Green,234.0,88.0,Tom Noonan,442.0,Connor Paolo,530.0,Michael Angarano,947.0,415,2747,10896,6717583637.0
Unsullied,2014,Action|Horror|Thriller,5.5,1500000.0,48468407.52680933,Simeon Rice,6.0,6.0,Malone Thomas,56.0,Lisa Brave,191.0,Ward G. Smith,393.0,307,792,95,7317304568.0
Session 9,2001,Horror|Mystery,6.5,1500000.0,373967.0,Brad Anderson,122.0,127.0,Larry Fessenden,83.0,Brendan Sexton III,148.0,Paul Guilfoyle,210.0,0,469,43839,6226487141.0
I Want Someone to Eat Cheese With,2006,Comedy|Romance,6.2,1500000.0,194568.0,Jeff Garlin,522.0,32.0,Joey Slotnick,423.0,Jeff Garlin,522.0,Jessy Schram,813.0,0,2179,2963,6635162568.0
Hatchet,2006,Comedy|Horror,5.7,1500000.0,48468407.52680933,Adam Green,134.0,229.0,Joel Murray,488.0,Kane Hodder,935.0,Joel David Moore,936.0,0,3668,23349,6635162568.0
Forty Shades of Blue,2005,Drama|Music|Romance,6.0,1500000.0,48468407.52680933,Ira Sachs,60.0,39.0,Darren E. Burrows,121.0,Jenny O'Hara,189.0,Rip Torn,826.0,216,1240,1134,6552787172.0
Pontypool,2008,Fantasy|Horror,6.7,1500000.0,3478.0,Bruce McDonald,49.0,178.0,Boyd Banks,57.0,Georgina Reilly,98.0,Stephen McHattie,413.0,0,721,22212,6801421733.0
Me You and Five Bucks,2015,Comedy|Drama|Romance,7.6,1500000.0,48468407.52680933,Jaime Zevallos,228.0,140.1942719807731,Michael Elian,134.0,Jaime Zevallos,228.0,Angela Sarafyan,310.0,132,771,7,7404251118.0
The Lords of Salem,2012,Drama|Fantasy|Horror|Thriller,5.1,2500000.0,1163508.0,Rob Zombie,0.0,234.0,Michael Berryman,721.0,Dee Wallace,725.0,Sid Haig,1000.0,15000,5158,20376,7141430933.0
Housebound,2014,Comedy|Horror|Mystery,6.8,350000.0,48468407.52680933,Gerard Johnstone,3.0,166.0,Cameron Rhodes,28.0,Bruce Hopkins,46.0,Morgana O'Reilly,61.0,10000,165,23323,7317304568.0
Fetching Cody,2005,Drama|Fantasy|Romance,6.8,1500000.0,48468407.52680933,David Ray,0.0,16.0,Kyla Wise,108.0,Sarah Lind,134.0,Nicole Muñoz,199.0,193,596,1232,6552787172.0
#Horror,2015,Drama|Horror|Mystery|Thriller,3.3,1500000.0,48468407.52680933,Tara Subkoff,37.0,35.0,Lydia Hearst,56.0,Balthazar Getty,418.0,Timothy Hutton,501.0,750,1044,1547,7404251118.0
Wind Walkers,2015,Action|Horror|Thriller,3.6,2000000.0,48468407.52680933,Russell Friedenberg,9.0,27.0,Kiowa Gordon,485.0,Glen Powell,571.0,Rudy Youngblood,708.0,135,2870,133,7404251118.0
Incident at Loch Ness,2004,Adventure|Comedy|Horror,6.6,1400000.0,36830.0,Zak Penn,87.0,60.0,John Bailey,37.0,Gabriel Beristain,70.0,Zak Penn,87.0,400,256,3291,6471033757.0
Girl House,2014,Horror|Thriller,5.5,3150000.0,48468407.52680933,Jon Knautz,10.0,63.0,Chasty Ballesteros,295.0,Adam DiMarco,382.0,Camren Bicondova,756.0,969,2072,4948,7317304568.0
The Blue Room,2014,Crime|Romance|Thriller,6.3,39752620.436387606,231186.0,Mathieu Amalric,412.0,92.0,Laurent Poitrenaux,3.0,Léa Drucker,4.0,Mathieu Amalric,412.0,389,421,2082,7317304568.0
House at the End of the Drive,2014,Horror|Thriller,6.9,1400000.0,48468407.52680933,David Worth,58.0,4.0,Angela Jones,69.0,Jonathan Mangum,147.0,Jessica Szohr,847.0,223,1159,330,7317304568.0
Eddie: The Sleepwalking Cannibal,2012,Comedy|Horror,5.7,1500000.0,1521.0,Boris Rodriguez,5.0,56.0,Georgina Reilly,98.0,Thure Lindhardt,197.0,Stephen McHattie,413.0,932,843,1231,7141430933.0
Neal 'N' Nikki,2005,Comedy|Musical|Romance,3.3,1500000.0,100358.0,Arjun Sablok,0.0,5.0,Samantha McLeod,40.0,Uday Chopra,145.0,Abhishek Bachchan,374.0,66,602,1167,6552787172.0
Forget Me Not,2009,Horror|Romance|Thriller,5.2,1300000.0,48468407.52680933,Tyler Oliver,0.0,24.0,Christopher Atkins,511.0,Chloe Bridges,516.0,Bella Thorne,35000.0,969,38121,4866,6885608628.0
Friday the 13th Part 2,1981,Horror|Mystery|Thriller,6.1,1250000.0,19100000.0,Steve Miner,49.0,242.0,Amy Steel,59.0,Adrienne King,121.0,Betsy Palmer,309.0,0,707,39690,4520993169.0
C.H.U.D.,1984,Horror|Sci-Fi,5.5,1250000.0,48468407.52680933,Douglas Cheek,4.0,77.0,Sam McMurray,132.0,John Heard,697.0,Daniel Stern,796.0,0,1866,7528,4766740755.0
Da Sweet Blood of Jesus,2014,Comedy|Romance|Thriller,4.1,1420000.0,48468407.52680933,Spike Lee,0.0,46.0,Felicia Pearson,161.0,Elvis Nolasco,372.0,Rami Malek,3000.0,447,4040,794,7317304568.0
Saw,2004,Horror|Mystery|Thriller,7.7,1200000.0,55153403.0,James Wan,0.0,287.0,Shawnee Smith,651.0,Monica Potter,878.0,Michael Emerson,2000.0,0,5161,299127,6471033757.0
The Algerian,2014,Action|Romance|Thriller,7.6,1300000.0,48468407.52680933,Giovanni Zelko,4.0,5.0,Ben Youcef,434.0,Harry Lennix,748.0,Zuhair Haddad,18000.0,221,20218,101,7317304568.0
Monsoon Wedding,2001,Comedy|Drama|Romance,7.4,7000000.0,13876974.0,Mira Nair,300.0,137.0,Lillete Dubey,73.0,Randeep Hooda,209.0,Naseeruddin Shah,307.0,0,809,19397,6226487141.0
Crowsnest,2012,Action|Horror|Mystery|Thriller,3.8,1200000.0,48468407.52680933,Brenton Spencer,0.0,22.0,Chelsey Reist,63.0,Victor Zinck Jr.,91.0,Christie Burke,380.0,238,630,1321,7141430933.0
The Wicked Within,2015,Horror,4.6,1200000.0,48468407.52680933,Jay Alaimo,2.0,9.0,Patrick Muldoon,475.0,Sabrina Carmichael,500.0,William McNamara,10000.0,479,11257,742,7404251118.0
Bleeding Hearts,2015,Horror,4.2,1200000.0,48468407.52680933,Dylan Bank,0.0,7.0,Dustin Diamond,312.0,Deirdre Lorenz,350.0,Seregon O'Dassey,498.0,242,1810,71,7404251118.0
Wolf Creek            ,2002,Drama|Horror|Thriller,7.1,39752620.436387606,48468407.52680933,Steven Spielberg,686.5092123911724,2.0,Lucy Fry,206.0,John Jarratt,457.0,Richard Cawthorne,511.0,954,1617,726,6308284566.0
From a Whisper to a Scream,1987,Action|Drama|Horror|Thriller,5.9,1100000.0,1400000.0,Jeff Burr,155.0,57.0,Susan Tyrrell,147.0,Clu Gulager,426.0,Terry Kiser,448.0,241,1329,1324,5024401475.0
Dracula: Pages from a Virgin's Diary,2002,Comedy|Horror|Musical,7.0,1600000.0,39659.0,Guy Maddin,126.0,58.0,Brent Neale,3.0,CindyMarie Small,4.0,Sarah Murphy-Dyson,14.0,131,21,1555,6308284566.0
The Dead Undead,2010,Action|Horror|Sci-Fi,3.0,1100000.0,48468407.52680933,Matthew R. Anderson,252.0,17.0,Matthew R. Anderson,252.0,Vernon Wells,745.0,Johnny Pacar,1000.0,444,2510,737,6969894715.0
The Vatican Exorcisms,2013,Horror,2.6,1100000.0,48468407.52680933,Joe Marino,0.0,9.0,Joe Marino,0.0,Anella Vastola,0.0,Piero Maggiò,12.0,200,12,332,7229458453.0
Lake Mungo,2008,Drama|Horror|Mystery|Thriller,6.1,1400000.0,48468407.52680933,Joel Anderson,0.0,95.0,Martin Sharpe,5.0,Rosie Traynor,5.0,Talia Zucker,12.0,0,29,9465,6801421733.0
Unfriended,2014,Horror|Mystery|Thriller,5.7,1000000.0,31537320.0,Levan Gabriadze,6.0,270.0,Heather Sossaman,142.0,Renee Olstead,305.0,Shelley Hennig,707.0,13000,1565,44329,7317304568.0
The Howling,1981,Horror,6.6,1000000.0,17986000.0,Joe Dante,287.0,161.0,Dee Wallace,725.0,Robert Picardo,823.0,Patrick Macnee,1000.0,0,4438,22773,4520993169.0
Chernobyl Diaries,2012,Horror|Mystery|Sci-Fi|Thriller,5.0,1000000.0,18112929.0,Bradley Parker,18.0,270.0,Jonathan Sadowski,300.0,Ingrid Bolsø Berdal,466.0,Jesse McCartney,1000.0,24000,2665,52642,7141430933.0
Hellraiser,1987,Fantasy|Horror,7.0,1000000.0,14564027.0,Clive Barker,385.0,203.0,Clare Higgins,100.0,Ashley Laurence,209.0,Andrew Robinson,266.0,0,673,76407,5024401475.0
Cry_Wolf,2005,Drama|Horror|Mystery|Thriller,5.9,1000000.0,10042266.0,Jeff Wadlow,65.0,137.0,Lindy Booth,683.0,Gary Cole,989.0,Julian Morris,1000.0,816,3155,23021,6552787172.0
Blue Valentine,2010,Drama|Romance,7.4,3500000.0,9701559.0,Derek Cianfrance,310.0,377.0,John Doman,616.0,Mike Vogel,2000.0,Ryan Gosling,33000.0,25000,35941,141425,6969894715.0
The Devil Inside,2012,Horror,4.2,1000000.0,53245055.0,William Brent Bell,19.0,225.0,Brian Johnson,128.0,Claudiu Trandafir,169.0,Fernanda Andrade,403.0,12000,988,30570,7141430933.0
The Green Inferno,2013,Adventure|Horror,5.4,6000000.0,7186670.0,Eli Roth,0.0,285.0,Magda Apanowicz,389.0,Richard Burgi,550.0,Daryl Sabara,640.0,12000,2082,21468,7229458453.0
Departure,2015,Drama|Family|Romance,7.0,1100000.0,48468407.52680933,Andrew Steggall,0.0,29.0,Niamh Cusack,30.0,Alex Lawther,47.0,Juliet Stevenson,202.0,75,283,162,7404251118.0
The Sessions,2012,Biography|Comedy|Drama|Romance,7.2,1000000.0,5997134.0,Ben Lewin,20.0,337.0,Rhea Perlman,365.0,Adam Arkin,374.0,W. Earl Brown,422.0,11000,1899,36381,7141430933.0
Next Stop Wonderland,1998,Comedy|Drama|Romance,6.7,1000000.0,3386698.0,Brad Anderson,122.0,38.0,Holland Taylor,458.0,Callie Thorne,472.0,Philip Seymour Hoffman,22000.0,392,23461,4195,5979851049.0
Walking and Talking,1996,Comedy|Drama|Romance,6.8,1000000.0,1277257.0,Nicole Holofcener,132.0,18.0,Vincent Pastore,584.0,Anne Heche,695.0,Kevin Corrigan,778.0,227,2400,2629,5811694918.0
The Broken Hearts Club: A Romantic Comedy,2000,Comedy|Drama|Romance|Sport,7.0,1000000.0,1744858.0,Greg Berlanti,112.0,51.0,Mary McCormack,428.0,Nia Long,826.0,Justin Theroux,1000.0,671,3085,6084,6144444748.0
Fiza,2000,Drama|Romance,6.2,1000000.0,610991.0,Khalid Mohamed,10.0,1.0,Jaya Bhaduri,97.0,Manoj Bajpayee,186.0,Karisma Kapoor,353.0,92,773,2715,6144444748.0
All the Real Girls,2003,Drama|Romance,6.9,2500000.0,548712.0,David Gordon Green,234.0,88.0,Shea Whigham,463.0,Paul Schneider,552.0,Zooey Deschanel,11000.0,571,12385,9233,6389592840.0
Luminarias,2000,Comedy|Romance,3.6,1000000.0,428535.0,José Luis Valenzuela,0.0,13.0,Robert Beltran,268.0,Lupe Ontiveros,625.0,Cheech Marin,844.0,24,2289,505,6144444748.0
Wristcutters: A Love Story,2006,Comedy|Drama|Fantasy|Romance,7.4,1000000.0,104077.0,Goran Dukic,21.0,117.0,Chase Ellison,772.0,Patrick Fugit,835.0,Leslie Bibb,1000.0,11000,4720,46076,6635162568.0
I Origins,2014,Drama|Romance|Sci-Fi,7.3,39752620.436387606,334658.0,Mike Cahill,135.0,140.0,Venida Evans,11.0,Cara Seymour,71.0,Steven Yeun,7000.0,32000,7098,75633,7317304568.0
The Battle of Shaker Heights,2003,Comedy|Drama|Romance,6.1,1000000.0,279282.0,Efram Potelle,2.0,29.0,Kathleen Quinlan,551.0,Elden Henson,577.0,Shiri Appleby,855.0,150,2489,3806,6389592840.0
The House of the Devil,2009,Horror,6.4,900000.0,100659.0,Ti West,243.0,238.0,Dee Wallace,725.0,Greta Gerwig,962.0,Lena Dunham,969.0,0,3833,30160,6885608628.0
Speedway Junky,1999,Crime|Drama|Romance,5.2,1000000.0,48468407.52680933,Nickolas Perry,5.0,8.0,Adrienne Frantz,73.0,Patsy Kensit,231.0,Patrick Renna,590.0,27,1042,1434,6062415429.0
16 to Life,2009,Comedy|Romance,6.3,1000000.0,48468407.52680933,Becky Smith,32.0,3.0,Hallee Hirsh,256.0,Emily Baldoni,261.0,Will Rothhaar,386.0,143,1647,397,6885608628.0
Heli,2013,Crime|Drama|Romance,6.8,1000000.0,48468407.52680933,Amat Escalante,50.0,87.0,Gabriel Reyes,8.0,Andrea Vergara,9.0,Kenny Johnston,327.0,0,351,3499,7229458453.0
Loving Annabelle,2006,Drama|Romance,6.7,1000000.0,48468407.52680933,Katherine Brooks,57.0,14.0,Laura Breckenridge,228.0,Kevin McCarthy,403.0,Ilene Graff,442.0,501,1635,9190,6635162568.0
ZMD: Zombies of Mass Destruction,2009,Comedy|Horror|Sci-Fi,5.1,500000.0,48468407.52680933,Kevin Hamedani,23.0,64.0,Kevin Hamedani,23.0,Janette Armand,37.0,Russell Hodgkinson,199.0,0,292,3650,6885608628.0
Snow White: A Deadly Summer,2012,Horror,2.2,1000000.0,48468407.52680933,David DeCoteau,142.0,7.0,Tim Abell,317.0,Shanley Caswell,383.0,Maureen McCormick,458.0,150,1549,634,7141430933.0
Hidden Away,2014,Drama|Romance,7.2,39752620.436387606,48468407.52680933,Mikel Rueda,0.0,9.0,Joseba Ugalde,0.0,Germán Alcarazu,0.0,Álex Angulo,90.0,68,90,955,7317304568.0
My Last Day Without You,2011,Comedy|Drama|Romance,5.7,1000000.0,48468407.52680933,Stefan C. Schaefer,0.0,21.0,Reg E. Cathey,360.0,Marlene Forte,395.0,Nicole Beharie,898.0,370,2116,982,7053988749.0
Black Rock,2012,Horror|Thriller,4.7,39752620.436387606,48468407.52680933,Katie Aselton,224.0,95.0,Jay Paulson,37.0,Anslem Richardson,59.0,Katie Aselton,224.0,0,344,6531,7141430933.0
Truth or Die,2012,Horror|Mystery,5.6,1000000.0,48468407.52680933,Robert Heath,0.0,40.0,Jennie Jacques,177.0,Alexander Vlahos,334.0,David Oakes,335.0,968,1226,6513,7141430933.0
Fear Clinic,2015,Horror,5.2,1000000.0,48468407.52680933,Robert Hall,53.0,39.0,Fiona Dourif,253.0,Kevin Gage,366.0,Angelina Armani,677.0,936,1825,6256,7404251118.0
Zombie Hunter,2013,Action|Comedy|Horror,3.5,1000000.0,48468407.52680933,K. King,3.0,150.0,Jarrod Phillips,115.0,Shona Kay,211.0,Jason K. Wixom,214.0,0,656,2057,7229458453.0
Charly,1968,Drama|Romance|Sci-Fi,7.1,39752620.436387606,48468407.52680933,Ralph Nelson,17.0,32.0,Claire Bloom,113.0,Dick Van Patten,605.0,Cliff Robertson,754.0,785,1567,4998,3540185668.0
Banshee Chapter,2013,Horror|Thriller,5.5,950000.0,48468407.52680933,Blair Erickson,0.0,78.0,Michael McMillian,302.0,Katia Winter,371.0,Monique Candelaria,696.0,2000,1618,6265,7229458453.0
And Then Came Love,2007,Comedy|Romance,4.8,989000.0,48468407.52680933,Richard Schenkman,29.0,6.0,Eartha Kitt,558.0,Mike Colter,569.0,Vanessa Williams,1000.0,42,2504,443,6717583637.0
The Horror Network Vol. 1,2015,Horror,7.3,3000000.0,48468407.52680933,Brian Dorton,171.0,10.0,Jan Cornet,76.0,Brian Dorton,171.0,Javier Botet,1000.0,52,1343,139,7404251118.0
Fruitvale Station,2013,Biography|Drama|Romance,7.5,900000.0,16097842.0,Ryan Coogler,0.0,327.0,Ariana Neal,88.0,Melonie Diaz,270.0,Ahna O'Reilly,282.0,17000,687,53919,7229458453.0
The Hammer,2007,Comedy|Romance|Sport,7.3,850000.0,442638.0,Charles Herman-Wurmfeld,0.0,73.0,Adam Carolla,102.0,Rian Bishop,140.0,John Enos III,465.0,337,897,5489,6717583637.0
Latter Days,2003,Comedy|Drama|Romance,7.2,850000.0,819939.0,C. Jay Cox,6.0,35.0,Jacqueline Bisset,522.0,Rob McElhenney,813.0,Joseph Gordon-Levitt,23000.0,0,26017,14580,6389592840.0
Celeste & Jesse Forever,2012,Comedy|Drama|Romance,6.7,39752620.436387606,3094687.0,Lee Toland Krieger,43.0,193.0,Rob Huebel,172.0,Janel Parrish,517.0,Ari Graynor,904.0,0,1751,24391,7141430933.0
Ruby in Paradise,1993,Drama|Romance,7.2,800000.0,1001437.0,Victor Nunez,9.0,11.0,Dorothy Lyman,86.0,Todd Field,143.0,Allison Dean,159.0,81,423,2039,5556732311.0
Raising Victor Vargas,2002,Drama|Romance,7.2,800000.0,2073984.0,Peter Sollett,6.0,59.0,Judy Marte,68.0,Melonie Diaz,270.0,Victor Rasuk,302.0,219,663,4743,6308284566.0
The Mudge Boy,2003,Crime|Drama|Romance,7.2,800000.0,48468407.52680933,Michael Burke,3.0,17.0,Ryan Donowho,181.0,Tom Guiry,262.0,Zachary Knighton,262.0,396,991,3480,6389592840.0
Dead Snow,2009,Comedy|Horror,6.4,800000.0,41709.0,Tommy Wirkola,75.0,224.0,Ane Dahl Torp,13.0,Stig Frode Henriksen,16.0,Bjørn Sundquist,35.0,23000,116,54601,6885608628.0
Vessel,2012,Horror|Sci-Fi|Short|Thriller,6.2,39752620.436387606,48468407.52680933,Clark Baker,0.0,1.0,Whit Spurgeon,37.0,Alan Pietruszewski,93.0,Taylor Pigeon,134.0,14,315,292,7141430933.0
Safety Not Guaranteed,2012,Comedy|Drama|Romance,7.0,750000.0,4007792.0,Colin Trevorrow,365.0,271.0,Jeff Garlin,522.0,Mark Duplass,830.0,Mary Lynn Rajskub,934.0,31000,2714,101287,7141430933.0
